customer_id,name,email,tenure_months,last_login_days,login_frequency,avg_session_duration,feature_usage_count,monthly_active_days,usage_drop_flag,subscription_type,monthly_charges,payment_failures,discount_applied,support_ticket_count,unresolved_tickets,churn,health_score
CUST0602,Ariilini Okafor,ariilini.okafor@gmail.com,39,7,3,12.4,19,1,1,Standard,263.47,2,1,7,4,1,26
CUST0603,Mao Kowalski,mao.kowalski@gmail.com,36,0,6,105.9,22,1,0,Basic,322.09,0,0,6,3,0,76
CUST0604,Praenini Mehra,praenini.mehra@gmail.com,33,56,5,105.9,5,15,0,Premium,241.71,1,1,0,2,0,18
CUST0605,Hareshini Novak,hareshini.novak@gmail.com,30,54,21,43.0,2,13,0,Standard,847.92,0,1,9,0,0,46
CUST0606,Devyaira Moretti,devyaira.moretti@gmail.com,37,2,27,44.1,30,17,0,Basic,979.79,0,1,4,0,0,98
CUST0607,Aviitit Novak,aviitit.novak@gmail.com,23,23,5,118.7,47,24,1,Standard,280.22,0,1,9,0,0,62
CUST0608,Taneshant Raghunathan,taneshant.raghunathan@gmail.com,58,22,1,77.0,39,26,1,Basic,1136.59,3,0,8,2,1,17
CUST0609,Krinaendra Basu,krinaendra.basu@gmail.com,10,58,17,66.1,4,8,0,Premium,498.51,3,1,5,3,1,10
CUST0610,Ariila Kulasekaran,ariila.kulasekaran@gmail.com,54,7,19,101.4,33,18,0,Premium,1089.76,0,0,7,4,0,61
CUST0611,Vivantika Ishikawa,vivantika.ishikawa@gmail.com,5,53,14,37.8,13,27,0,Standard,1475.47,3,1,9,1,1,10
CUST0612,Neeitan Basu,neeitan.basu@gmail.com,36,56,12,54.4,20,13,0,Standard,1097.44,1,1,0,3,0,10
CUST0613,Mananant Balasubramaniam,mananant.balasubramaniam@gmail.com,34,46,10,35.8,7,23,0,Basic,1347.15,1,1,9,2,0,28
CUST0614,Kaon Fernandes,kaon.fernandes@gmail.com,52,36,20,95.8,15,14,0,Standard,1431.66,0,0,6,2,0,48
CUST0615,Seus Dimitrov,seus.dimitrov@gmail.com,31,2,21,70.9,23,8,0,Basic,831.78,2,0,2,0,0,78
CUST0616,Aareshika Gokhale,aareshika.gokhale@gmail.com,10,50,18,80.8,14,8,1,Basic,1112.02,0,1,8,3,1,11
CUST0617,Vivara Balasubramaniam,vivara.balasubramaniam@gmail.com,58,32,24,34.0,23,27,1,Standard,1306.56,2,0,5,0,1,33
CUST0618,Tanyaant Ishikawa,tanyaant.ishikawa@gmail.com,19,27,27,30.3,19,26,0,Basic,662.59,1,0,4,1,0,55
CUST0619,Praitendra Almeida,praitendra.almeida@gmail.com,58,46,11,61.2,29,15,1,Standard,538.82,1,0,7,0,0,29
CUST0620,Vivviendra Chakraborty,vivviendra.chakraborty@gmail.com,32,7,2,89.8,20,27,0,Basic,1429.58,1,1,7,1,0,75
CUST0621,Alen Gokhale,alen.gokhale@gmail.com,1,33,25,65.4,29,13,0,Standard,1143.19,0,0,2,2,1,51
CUST0622,Manishika Basu,manishika.basu@gmail.com,56,34,18,8.8,24,7,0,Basic,484.59,0,0,1,0,0,66
CUST0623,Surenika Petrescu,surenika.petrescu@gmail.com,5,31,29,104.9,18,5,0,Basic,782.81,0,0,1,0,0,69
CUST0624,Avinait Hernandez,avinait.hernandez@gmail.com,45,23,25,12.4,10,17,0,Standard,1234.39,0,0,4,4,0,45
CUST0625,Surenan Raghunathan,surenan.raghunathan@gmail.com,4,13,7,114.9,41,28,0,Premium,910.18,0,1,9,2,0,71
CUST0626,Varnaa Mahadevan,varnaa.mahadevan@gmail.com,16,31,24,7.9,8,25,1,Premium,1043.94,1,1,6,4,1,12
CUST0627,Aaresha Moretti,aaresha.moretti@gmail.com,24,55,15,84.9,26,29,1,Basic,1178.9,2,1,7,1,1,10
CUST0628,Aailit Kowalski,aailit.kowalski@gmail.com,16,45,11,14.5,29,16,0,Basic,1007.61,0,0,9,1,0,47
CUST0629,Saiyaya Dimitrov,saiyaya.dimitrov@gmail.com,55,42,18,109.7,10,23,1,Premium,901.1,0,1,7,2,1,27
CUST0630,Luan Ishikawa,luan.ishikawa@gmail.com,2,15,23,58.4,17,2,0,Standard,1173.5,0,0,7,1,0,77
CUST0631,Surenesh Ilangovan,surenesh.ilangovan@gmail.com,49,3,12,20.8,2,22,0,Basic,1144.83,0,0,9,2,0,81
CUST0632,Yogitika Chakraborty,yogitika.chakraborty@gmail.com,28,51,6,44.2,6,18,0,Premium,1017.83,0,0,2,1,0,41
CUST0633,Praitika Parameswaran,praitika.parameswaran@gmail.com,32,36,20,24.0,5,17,0,Premium,666.73,1,0,1,3,0,30
CUST0634,Neeanant Kulasekaran,neeanant.kulasekaran@gmail.com,27,53,23,24.6,28,7,0,Premium,726.56,0,0,3,0,0,47
CUST0635,Kriitant Keller,kriitant.keller@gmail.com,20,20,13,114.0,41,13,0,Premium,1460.57,1,0,0,3,0,46
CUST0636,Devava Raghunathan,devava.raghunathan@gmail.com,24,13,20,56.2,5,18,0,Premium,345.1,0,0,2,2,0,71
CUST0637,Vivnaesh Gokhale,vivnaesh.gokhale@gmail.com,12,30,16,95.7,18,29,1,Basic,548.06,2,0,8,2,1,19
CUST0638,Neeishika Gokhale,neeishika.gokhale@gmail.com,50,54,18,78.6,26,14,0,Basic,839.12,1,1,6,3,0,12
CUST0639,Varantika Balasubramaniam,varantika.balasubramaniam@gmail.com,35,47,10,82.8,20,18,0,Standard,1286.75,3,0,6,0,0,23
CUST0640,Krianika Ilangovan,krianika.ilangovan@gmail.com,33,17,28,20.1,41,13,0,Standard,411.78,2,1,0,0,0,63
CUST0641,Rajenav Suryanarayanan,rajenav.suryanarayanan@gmail.com,33,6,23,31.9,49,11,0,Standard,559.04,2,0,6,4,0,42
CUST0642,Aanaira Dimitrov,aanaira.dimitrov@gmail.com,51,9,8,95.5,27,21,0,Basic,284.54,2,1,9,1,0,63
CUST0643,Aviena Hernandez,aviena.hernandez@gmail.com,43,6,18,116.6,49,21,1,Standard,1116.78,1,1,6,4,0,37
CUST0644,Neeenira Basu,neeenira.basu@gmail.com,37,32,21,35.2,12,16,0,Standard,508.67,0,1,3,0,0,68
CUST0645,Daan Fernandes,daan.fernandes@gmail.com,12,22,1,36.2,7,23,0,Basic,704.28,0,1,6,3,0,54
CUST0646,Rajeshini Raghunathan,rajeshini.raghunathan@gmail.com,3,20,23,59.4,3,17,0,Basic,775.81,0,0,7,1,0,72
CUST0647,Krieshant Purohit,krieshant.purohit@gmail.com,1,18,8,118.1,10,8,0,Standard,1357.71,1,0,2,3,0,48
CUST0648,Yognaesh Ilangovan,yognaesh.ilangovan@gmail.com,33,47,29,35.9,34,19,0,Standard,733.73,0,0,9,4,0,21
CUST0649,Yogishini Raghunathan,yogishini.raghunathan@gmail.com,40,18,6,51.8,25,20,0,Basic,387.79,2,0,1,2,0,46
CUST0650,Ariviira Ishikawa,ariviira.ishikawa@gmail.com,10,35,5,107.5,35,15,1,Standard,880.61,3,0,6,3,1,10
CUST0651,Miin Parameswaran,miin.parameswaran@gmail.com,43,28,15,5.3,16,9,0,Standard,1450.85,0,1,4,4,0,40
CUST0652,Taneshesh Moretti,taneshesh.moretti@gmail.com,44,59,22,9.6,2,20,0,Standard,988.99,0,0,4,4,0,10
CUST0653,Saieshesh Almeida,saieshesh.almeida@gmail.com,29,17,15,74.5,24,10,0,Basic,1477.4,3,0,4,4,0,21
CUST0654,Joen Gokhale,joen.gokhale@gmail.com,13,1,2,109.3,10,12,0,Standard,1292.44,0,1,6,2,0,83
CUST0655,Elo Moretti,elo.moretti@gmail.com,12,0,1,32.5,38,21,0,Basic,245.76,1,1,8,2,0,74
CUST0656,Yogarira Gokhale,yogarira.gokhale@gmail.com,31,46,23,59.0,22,23,1,Premium,1054.92,0,1,7,2,1,23
CUST0657,Anen Suryanarayanan,anen.suryanarayanan@gmail.com,46,4,23,56.8,26,20,0,Basic,571.8,1,1,5,1,0,78
CUST0658,Vareshant Fernandes,vareshant.fernandes@gmail.com,2,19,26,59.4,43,1,0,Standard,926.5,0,0,6,2,0,65
CUST0659,Kriavya Bhattacharya,kriavya.bhattacharya@gmail.com,51,10,11,76.6,39,25,0,Basic,562.15,2,0,8,2,0,54
CUST0660,Daer Suryanarayanan,daer.suryanarayanan@gmail.com,50,41,10,59.0,27,20,0,Standard,652.53,0,1,5,2,0,43
CUST0661,Lakenini Raghunathan,lakenini.raghunathan@gmail.com,35,1,18,56.5,29,9,0,Standard,1399.12,0,1,0,3,0,75
CUST0662,Nien Novak,nien.novak@gmail.com,23,2,18,59.5,47,22,0,Basic,467.64,0,1,3,2,0,82
CUST0663,Leus Dimitrov,leus.dimitrov@gmail.com,17,22,17,72.9,38,15,0,Standard,1335.34,0,0,7,1,0,70
CUST0664,Lua Bhattacharya,lua.bhattacharya@gmail.com,26,54,26,66.8,20,1,0,Basic,238.6,3,1,6,4,1,10
CUST0665,Devanika Fernandes,devanika.fernandes@gmail.com,8,11,8,103.2,27,12,1,Basic,317.14,1,0,2,3,0,40
CUST0666,Tanitav Kowalski,tanitav.kowalski@gmail.com,29,19,15,10.7,41,3,0,Standard,1310.08,0,0,9,0,0,81
CUST0667,Lakeshira Hernandez,lakeshira.hernandez@gmail.com,26,4,8,100.8,20,11,0,Basic,1018.72,0,0,2,2,0,80
CUST0668,Avieshit Ishikawa,avieshit.ishikawa@gmail.com,10,36,17,102.1,44,2,0,Premium,1170.41,0,0,2,4,0,32
CUST0669,Ishviit Chakraborty,ishviit.chakraborty@gmail.com,26,37,12,37.8,19,16,0,Standard,471.24,1,0,0,4,0,21
CUST0670,Praanav Chakraborty,praanav.chakraborty@gmail.com,34,29,27,58.2,20,9,0,Standard,897.21,1,0,9,3,0,37
CUST0671,Sainaya Ilangovan,sainaya.ilangovan@gmail.com,51,8,8,55.4,35,15,0,Basic,1157.38,0,0,0,0,0,92
CUST0672,Joa Purohit,joa.purohit@gmail.com,41,33,25,30.1,47,12,0,Standard,1014.51,1,0,5,1,0,49
CUST0673,Haranira Moretti,haranira.moretti@gmail.com,7,52,14,50.6,2,1,0,Premium,812.21,1,1,0,4,0,10
CUST0674,Yogilesh Parameswaran,yogilesh.parameswaran@gmail.com,4,43,4,10.1,30,13,0,Basic,1446.72,3,1,4,4,1,10
CUST0675,Yognaika Balasubramaniam,yognaika.balasubramaniam@gmail.com,58,34,1,36.9,34,14,0,Premium,1078.0,2,0,3,4,1,14
CUST0676,Devarika Petrescu,devarika.petrescu@gmail.com,53,51,1,98.9,22,25,1,Basic,1379.08,1,0,4,4,1,10
CUST0677,Deveshant Dimitrov,deveshant.dimitrov@gmail.com,50,57,19,37.7,3,25,0,Premium,1147.7,1,1,6,3,0,10
CUST0678,Kriantya Ilangovan,kriantya.ilangovan@gmail.com,45,21,16,99.1,6,8,0,Basic,1155.1,0,0,5,0,0,79
CUST0679,Rajeshika Khatri,rajeshika.khatri@gmail.com,11,43,14,66.1,15,8,0,Premium,303.02,1,0,8,4,0,15
CUST0680,Vivantira Petrescu,vivantira.petrescu@gmail.com,29,23,21,106.2,27,27,0,Standard,666.3,0,0,5,1,0,69
CUST0681,Aaitav Parameswaran,aaitav.parameswaran@gmail.com,56,16,16,71.1,10,12,0,Basic,1314.88,0,1,8,1,0,76
CUST0682,Aviitya Parameswaran,aviitya.parameswaran@gmail.com,36,9,5,8.4,9,1,0,Basic,501.39,0,0,3,2,0,75
CUST0683,Yogviika Haldar,yogviika.haldar@gmail.com,25,29,9,82.7,33,11,1,Standard,349.16,1,0,0,4,0,14
CUST0684,Rajnaesh Haldar,rajnaesh.haldar@gmail.com,21,55,26,10.2,32,8,0,Premium,622.94,0,0,0,4,0,13
CUST0685,Vivyaav Bhattacharya,vivyaav.bhattacharya@gmail.com,57,58,28,56.8,48,10,0,Basic,485.57,0,0,9,4,0,10
CUST0686,Arinaan Balasubramaniam,arinaan.balasubramaniam@gmail.com,36,45,2,111.9,6,19,0,Basic,1401.87,0,0,6,4,0,23
CUST0687,Miia Haldar,miia.haldar@gmail.com,10,22,18,24.0,41,11,0,Standard,1327.36,0,0,2,4,0,46
CUST0688,Harviira Kowalski,harviira.kowalski@gmail.com,37,31,6,49.8,36,7,0,Standard,848.59,0,0,1,1,0,61
CUST0689,Tanishira Novak,tanishira.novak@gmail.com,9,16,9,88.9,2,11,1,Standard,278.75,1,1,5,0,0,59
CUST0690,Vivyaant Mehra,vivyaant.mehra@gmail.com,24,49,1,106.5,29,17,0,Standard,1127.93,1,1,5,0,0,41
CUST0691,Vivanit Moretti,vivanit.moretti@gmail.com,35,50,9,82.2,4,1,1,Basic,1009.44,0,1,6,2,1,19
CUST0692,Noen Kulasekaran,noen.kulasekaran@gmail.com,49,16,25,34.7,1,26,1,Premium,1460.72,2,1,4,1,0,41
CUST0693,Manavant Venkataraman,manavant.venkataraman@gmail.com,35,13,16,82.6,19,29,1,Standard,925.64,1,0,7,4,0,30
CUST0694,Devishesh Haldar,devishesh.haldar@gmail.com,48,8,13,39.1,26,21,0,Basic,636.31,0,1,6,0,0,92
CUST0695,Manavit Kowalski,manavit.kowalski@gmail.com,36,39,9,87.6,25,21,0,Standard,873.73,1,0,1,3,0,27
CUST0696,Varilav Andersson,varilav.andersson@gmail.com,18,1,21,114.7,10,8,0,Standard,1472.04,3,0,0,3,0,45
CUST0697,Harishini Keller,harishini.keller@gmail.com,49,44,13,88.0,15,23,0,Basic,1104.27,0,1,8,3,0,32
CUST0698,Saiantira Mahadevan,saiantira.mahadevan@gmail.com,39,24,9,104.2,22,24,0,Standard,1072.57,0,1,4,4,0,44
CUST0699,Rajavira Kowalski,rajavira.kowalski@gmail.com,32,38,11,5.2,48,6,1,Basic,511.89,2,1,4,4,1,10
CUST0700,Ishyaya Gokhale,ishyaya.gokhale@gmail.com,24,8,4,87.5,21,22,0,Standard,1165.68,1,0,9,2,0,66
CUST0701,Ishitant Mahadevan,ishitant.mahadevan@gmail.com,23,53,2,100.4,22,18,0,Premium,1174.35,0,1,3,2,0,31
CUST0702,Lakitika Basu,lakitika.basu@gmail.com,32,21,29,9.7,36,6,0,Basic,611.48,0,1,1,2,0,63
CUST0703,Deveshendra Andersson,deveshendra.andersson@gmail.com,37,42,6,105.2,34,5,0,Basic,827.83,0,0,4,3,0,34
CUST0704,Vivanira Chakraborty,vivanira.chakraborty@gmail.com,12,45,14,34.5,30,13,0,Premium,581.98,2,0,1,4,1,10
CUST0705,Neearika Bhattacharya,neearika.bhattacharya@gmail.com,49,3,4,81.5,25,19,1,Premium,535.32,0,0,6,3,0,58
CUST0706,Hararav Petrescu,hararav.petrescu@gmail.com,55,25,6,97.0,45,22,0,Standard,232.66,0,1,8,2,0,59
CUST0707,Aarviendra Haldar,aarviendra.haldar@gmail.com,13,57,19,81.2,28,8,1,Standard,569.78,1,0,8,4,1,10
CUST0708,Nion Gokhale,nion.gokhale@gmail.com,23,28,6,15.6,1,9,1,Standard,919.16,0,0,5,1,0,49
CUST0709,Ariitant Moretti,ariitant.moretti@gmail.com,25,44,2,73.6,49,17,1,Premium,201.08,0,0,0,0,0,41
CUST0710,Lakishesh Hernandez,lakishesh.hernandez@gmail.com,35,33,18,68.2,45,3,0,Premium,567.18,0,0,5,0,0,67
CUST0711,Manyaika Okafor,manyaika.okafor@gmail.com,41,22,13,108.5,4,19,1,Basic,1344.83,1,1,4,2,0,37
CUST0712,Vareshesh Ilangovan,vareshesh.ilangovan@gmail.com,30,36,9,51.5,7,11,0,Standard,970.74,0,0,3,3,0,40
CUST0713,Sous Khatri,sous.khatri@gmail.com,17,10,23,41.9,49,24,0,Standard,989.22,1,1,5,1,0,72
CUST0714,Aaantika Hernandez,aaantika.hernandez@gmail.com,49,5,19,91.2,9,17,0,Premium,723.37,0,1,5,4,0,63
CUST0715,Arienit Basu,arienit.basu@gmail.com,20,17,13,52.5,36,21,0,Standard,1078.41,0,1,5,3,0,59
CUST0716,Manyaan Chakraborty,manyaan.chakraborty@gmail.com,48,20,11,79.3,19,19,0,Standard,445.91,0,0,1,2,0,64
CUST0717,Alo Kowalski,alo.kowalski@gmail.com,25,41,1,79.3,1,2,0,Premium,1263.37,0,0,6,3,0,35
CUST0718,Maer Gokhale,maer.gokhale@gmail.com,22,35,24,107.1,10,8,0,Basic,350.7,1,0,3,2,0,39
CUST0719,Viveshendra Okafor,viveshendra.okafor@gmail.com,13,40,22,73.8,36,19,1,Basic,1051.8,0,0,8,0,0,45
CUST0720,Vivenini Andersson,vivenini.andersson@gmail.com,59,37,7,62.7,9,7,0,Standard,642.49,1,0,9,0,0,53
CUST0721,Tanishendra Andersson,tanishendra.andersson@gmail.com,19,33,25,21.0,45,28,0,Basic,1170.77,0,1,1,3,0,43
CUST0722,Shaaresh Kulasekaran,shaaresh.kulasekaran@gmail.com,49,16,21,18.3,46,27,0,Basic,913.69,3,0,4,1,0,46
CUST0723,Aviaresh Mehra,aviaresh.mehra@gmail.com,36,36,15,22.7,42,17,0,Basic,787.06,1,0,3,4,0,22
CUST0724,Rajilit Balasubramaniam,rajilit.balasubramaniam@gmail.com,12,24,1,24.8,32,6,1,Standard,419.25,1,0,8,2,0,35
CUST0725,Yogishika Almeida,yogishika.almeida@gmail.com,41,37,12,78.4,32,19,0,Premium,1026.87,0,0,3,4,0,31
CUST0726,Prayaan Keller,prayaan.keller@gmail.com,19,57,26,90.2,6,24,0,Standard,1466.2,0,1,7,0,0,43
CUST0727,Avieshesh Khatri,avieshesh.khatri@gmail.com,12,11,7,65.9,48,6,0,Standard,1272.28,0,0,7,1,0,81
CUST0728,Suryaika Kulasekaran,suryaika.kulasekaran@gmail.com,9,22,15,100.3,38,28,1,Basic,277.01,2,0,5,1,0,35
CUST0729,Tananav Mahadevan,tananav.mahadevan@gmail.com,7,52,21,119.0,17,2,0,Premium,688.1,0,1,5,4,0,16
CUST0730,Harenav Suryanarayanan,harenav.suryanarayanan@gmail.com,28,41,19,99.3,10,6,1,Premium,1402.26,1,0,7,0,0,34
CUST0731,Saiviit Mehra,saiviit.mehra@gmail.com,14,21,28,84.9,27,23,0,Standard,852.96,1,0,9,4,0,37
CUST0732,Rael Balasubramaniam,rael.balasubramaniam@gmail.com,31,20,29,66.2,35,5,0,Basic,1059.75,0,0,8,3,0,56
CUST0733,Devvian Bhattacharya,devvian.bhattacharya@gmail.com,52,26,25,56.6,21,19,0,Basic,1385.38,1,0,4,1,0,56
CUST0734,Saiantesh Hernandez,saiantesh.hernandez@gmail.com,19,56,1,14.7,25,20,1,Basic,1334.93,1,0,0,1,0,11
CUST0735,Aviyaan Fernandes,aviyaan.fernandes@gmail.com,58,30,17,50.9,28,4,0,Standard,851.37,1,0,0,3,0,36
CUST0736,Vivenav Bhattacharya,vivenav.bhattacharya@gmail.com,47,5,17,109.7,47,22,0,Premium,767.94,0,1,1,0,0,95
CUST0737,Ishyaant Bhattacharya,ishyaant.bhattacharya@gmail.com,16,26,3,97.9,15,26,0,Premium,640.6,0,0,9,1,0,66
CUST0738,Aaeshendra Fernandes,aaeshendra.fernandes@gmail.com,53,39,12,29.8,4,17,0,Standard,1133.73,0,1,9,2,0,45
CUST0739,Neenaika Ishikawa,neenaika.ishikawa@gmail.com,5,33,6,58.7,29,11,0,Premium,572.08,1,1,4,2,1,41
CUST0740,Devyaya Moretti,devyaya.moretti@gmail.com,35,11,26,98.9,9,4,1,Premium,523.85,1,0,3,0,0,64
CUST0741,Varenendra Purohit,varenendra.purohit@gmail.com,12,44,11,12.7,27,26,0,Basic,662.12,0,0,0,3,0,32
CUST0742,Varnaika Fernandes,varnaika.fernandes@gmail.com,25,56,3,49.6,26,13,0,Basic,429.38,2,0,3,4,1,10
CUST0743,Vivilini Suryanarayanan,vivilini.suryanarayanan@gmail.com,52,52,8,103.0,19,20,1,Premium,1102.66,0,1,3,0,0,33
CUST0744,Rajyaendra Kowalski,rajyaendra.kowalski@gmail.com,59,6,14,51.4,28,26,0,Basic,1000.11,2,0,9,4,0,42
CUST0745,Haranav Hernandez,haranav.hernandez@gmail.com,21,9,14,13.9,17,17,0,Premium,826.74,3,1,3,0,0,61
CUST0746,Mannaav Gokhale,mannaav.gokhale@gmail.com,36,44,10,67.4,43,9,0,Premium,706.42,2,0,0,2,1,20
CUST0747,Dao Almeida,dao.almeida@gmail.com,53,16,2,104.1,41,4,0,Standard,1380.78,1,1,8,3,0,50
CUST0748,Rajenant Almeida,rajenant.almeida@gmail.com,23,25,14,72.9,42,23,0,Premium,236.86,0,0,2,2,0,59
CUST0749,Suranesh Petrescu,suranesh.petrescu@gmail.com,16,20,9,31.0,20,28,0,Standard,1198.84,0,0,3,3,0,56
CUST0750,Lakitav Mehra,lakitav.mehra@gmail.com,57,27,3,49.2,45,14,0,Standard,1371.48,1,0,4,4,0,31
CUST0751,Krieshya Raghunathan,krieshya.raghunathan@gmail.com,39,57,21,56.8,40,19,0,Basic,779.26,0,0,6,0,0,43
CUST0752,Vivitya Dimitrov,vivitya.dimitrov@gmail.com,45,45,26,71.6,39,26,1,Basic,914.9,0,0,5,1,0,32
CUST0753,Krieshika Mensah,krieshika.mensah@gmail.com,53,1,8,92.3,49,28,1,Basic,1426.8,1,1,4,1,0,66
CUST0754,Isheshant Petrescu,isheshant.petrescu@gmail.com,42,59,16,16.4,23,3,1,Standard,474.96,0,1,7,3,1,10
CUST0755,Elel Ishikawa,elel.ishikawa@gmail.com,58,53,2,107.3,47,14,1,Basic,875.18,2,1,0,3,1,10
CUST0756,Yoganesh Basu,yoganesh.basu@gmail.com,39,42,6,6.4,32,8,0,Basic,816.14,1,0,6,2,0,32
CUST0757,Ishnait Purohit,ishnait.purohit@gmail.com,14,0,28,47.6,47,24,1,Basic,534.91,1,0,5,1,0,67
CUST0758,Sureshit Venkataraman,sureshit.venkataraman@gmail.com,31,50,21,8.2,33,27,0,Standard,1263.17,1,0,4,2,0,24
CUST0759,Maen Basu,maen.basu@gmail.com,58,52,29,50.2,46,28,0,Premium,1368.48,2,0,6,4,1,10
CUST0760,Avivia Kulasekaran,avivia.kulasekaran@gmail.com,5,35,26,65.5,5,1,0,Premium,1215.51,1,0,2,1,0,47
CUST0761,Kriishant Bhattacharya,kriishant.bhattacharya@gmail.com,35,50,25,63.8,43,10,0,Standard,452.97,1,0,0,4,0,10
CUST0762,Mananya Keller,mananya.keller@gmail.com,23,25,12,24.0,48,18,1,Premium,311.77,0,0,8,0,0,60
CUST0763,Kriyaya Almeida,kriyaya.almeida@gmail.com,29,28,5,79.3,34,16,1,Standard,986.08,2,0,1,2,1,21
CUST0764,Saiitira Kowalski,saiitira.kowalski@gmail.com,43,20,2,10.1,40,8,0,Standard,273.22,1,0,9,3,0,46
CUST0765,Daen Purohit,daen.purohit@gmail.com,11,10,16,92.6,11,1,1,Standard,1073.67,0,1,2,1,0,67
CUST0766,Varenant Basu,varenant.basu@gmail.com,18,39,5,113.9,3,12,0,Basic,888.55,0,0,7,2,0,45
CUST0767,Harita Mahadevan,harita.mahadevan@gmail.com,47,10,15,44.1,33,8,0,Premium,1060.62,1,1,9,3,0,56
CUST0768,Saiyaira Novak,saiyaira.novak@gmail.com,12,35,12,64.5,11,24,0,Basic,966.22,0,1,8,0,0,65
CUST0769,Shaitit Mehra,shaitit.mehra@gmail.com,9,48,4,48.6,16,16,0,Standard,748.51,2,0,2,1,0,24
CUST0770,Shayaav Ilangovan,shayaav.ilangovan@gmail.com,10,58,15,5.8,18,18,1,Standard,460.14,3,0,5,4,1,10
CUST0771,Devantya Raghunathan,devantya.raghunathan@gmail.com,58,38,11,49.4,30,4,1,Basic,596.41,0,0,6,0,0,47
CUST0772,Soa Petrescu,soa.petrescu@gmail.com,44,39,16,96.0,48,6,1,Basic,880.85,1,1,0,3,1,12
CUST0773,Luia Purohit,luia.purohit@gmail.com,17,34,23,73.5,10,12,0,Standard,1046.43,0,0,6,1,0,58
CUST0774,Laknaa Petrescu,laknaa.petrescu@gmail.com,38,53,6,16.6,18,27,1,Basic,1212.33,1,1,3,1,0,14
CUST0775,Ariarendra Okafor,ariarendra.okafor@gmail.com,7,33,14,102.4,38,9,0,Standard,1196.32,0,0,4,0,0,67
CUST0776,Elus Petrescu,elus.petrescu@gmail.com,46,54,18,66.1,19,15,1,Standard,1463.5,1,1,7,1,0,13
CUST0777,Neeilendra Haldar,neeilendra.haldar@gmail.com,13,46,12,101.8,36,16,0,Standard,570.59,0,1,3,3,0,30
CUST0778,Avieshendra Okafor,avieshendra.okafor@gmail.com,40,23,27,71.7,13,24,0,Standard,291.44,0,0,3,0,0,77
CUST0779,Harantendra Khatri,harantendra.khatri@gmail.com,42,53,11,69.4,46,12,0,Standard,648.35,0,0,7,4,0,15
CUST0780,Ishviav Mehra,ishviav.mehra@gmail.com,9,21,13,17.1,3,24,0,Standard,1165.28,0,0,4,0,0,79
CUST0781,Arieshika Kulasekaran,arieshika.kulasekaran@gmail.com,50,4,21,24.2,10,23,0,Standard,768.55,0,0,5,0,0,96
CUST0782,Aaranika Okafor,aaranika.okafor@gmail.com,27,55,23,116.8,38,14,0,Premium,1262.12,0,0,4,4,0,13
CUST0783,Sea Mensah,sea.mensah@gmail.com,58,32,11,31.3,1,13,0,Standard,913.12,0,1,0,3,0,44
CUST0784,Vivavesh Novak,vivavesh.novak@gmail.com,2,57,23,117.4,27,25,0,Premium,1407.73,2,0,6,2,1,10
CUST0785,Aaeshit Raghunathan,aaeshit.raghunathan@gmail.com,5,35,16,66.2,46,2,0,Basic,1431.22,1,1,5,2,1,39
CUST0786,Ariavesh Chakraborty,ariavesh.chakraborty@gmail.com,29,46,15,20.6,8,3,0,Standard,289.1,2,1,1,4,1,10
CUST0787,Main Raghunathan,main.raghunathan@gmail.com,37,19,21,16.4,46,26,0,Premium,792.34,2,0,6,3,0,37
CUST0788,Aarishav Ishikawa,aarishav.ishikawa@gmail.com,38,18,28,29.0,42,24,0,Basic,991.6,0,1,5,1,0,74
CUST0789,Lakilya Almeida,lakilya.almeida@gmail.com,19,34,15,111.4,17,22,0,Basic,531.63,0,0,4,4,0,34
CUST0790,Deveshan Khatri,deveshan.khatri@gmail.com,8,51,25,52.6,9,10,1,Standard,728.2,0,1,7,2,1,18
CUST0791,Suranira Mensah,suranira.mensah@gmail.com,48,42,4,50.5,6,9,1,Basic,1079.99,2,0,4,3,1,10
CUST0792,Vareshira Balasubramaniam,vareshira.balasubramaniam@gmail.com,45,16,11,41.0,43,26,0,Basic,493.75,3,0,1,0,0,54
CUST0793,Devanini Suryanarayanan,devanini.suryanarayanan@gmail.com,1,58,19,21.9,25,20,1,Premium,981.58,0,0,5,3,1,10
CUST0794,Shayaya Okafor,shayaya.okafor@gmail.com,22,44,15,61.1,39,8,1,Standard,1105.68,0,0,0,3,1,17
CUST0795,Joia Kowalski,joia.kowalski@gmail.com,52,42,4,20.0,49,10,1,Basic,316.65,0,0,4,2,1,27
CUST0796,Vivnaya Fernandes,vivnaya.fernandes@gmail.com,17,33,21,101.1,28,19,0,Premium,845.79,1,0,5,2,0,41
CUST0797,Rajeshesh Ilangovan,rajeshesh.ilangovan@gmail.com,7,8,13,47.6,33,3,0,Premium,541.0,1,0,6,1,0,74
CUST0798,Praviira Venkataraman,praviira.venkataraman@gmail.com,25,25,22,48.1,37,24,0,Standard,1140.7,0,1,1,1,0,67
CUST0799,Arianant Bhattacharya,arianant.bhattacharya@gmail.com,45,1,19,59.5,9,5,0,Basic,445.42,0,0,0,4,0,67
CUST0800,Shaviit Ishikawa,shaviit.ishikawa@gmail.com,4,52,2,56.1,18,3,0,Premium,1358.91,1,0,5,0,0,38
CUST0801,Raer Mahadevan,raer.mahadevan@gmail.com,36,8,14,119.4,21,26,0,Standard,759.22,1,1,2,1,0,74
